ID;IdCliente;FechaRecepcion;IdTipoEquipo;RAM;PlacaMadre;MarcaModelo;Microprocesador;Almacenamiento;UnidadOptica;Alimentacion;Adicionales;NumSerie;IdTipoServicio;Descripcion;CostoRepuestos;CostoTerceros;CostoCG;CostoTotal;FechaDevolucion;Ganancia;Estado
163;88;14/10/2022 00:00:00;6;-;-;Brother HL-1112;-;-;-;-;-;U63560B4N770114;3;Se realizaron los siguientes trabajos: Reemplazo del sensor de paso de papel en fusor. Remanufacturación del sistema de tracción de papel. Cambio de unidad de imágen. Mantenimiento general.;0.0000;15700.0000;1300.0000;17000.0000;25/10/2022 00:00:00;1300.0000;True;
164;90;11/11/2022 00:00:00;1;4Gb DDR2 800Mhz Nvidia (2 x 2Gb);Biostar N68VSM;BRB Technology;AMD Phenom II X4 945 3Ghz;SSD Crucial 500Gb y HDD WD blue 500Gb;No tiene;Fuente Cromax 600W;-;-;3;Se realizó una limpieza completa, se agregó un disco ssd Crucial de 500Gb, se instaló Windows 10 pro x64, se realizó un backup, se reemplazó la pila CR2032 y se agrega un cable Sata para el disco hdd WD blue de 500Gb.;8000.0000;0.0000;5000.0000;13000.0000;14/11/2022 00:00:00;5000.0000;True;
165;20;22/11/2022 00:00:00;3;3 Gb DDR3 1066Ghz (1 x 2Gb + 1 x 1Gb);Ken Brown;Ken Brown;AMD C-50 1Ghz;SSD 240Gb;Lectograbadora CD/DVD;Sin batería;Cargador;-;3;Se realizó una limpieza interna y externa, se cambió la pasta térmica. Se colocó un SSD 240Gb. Se instaló Windows 10 pro x64 y programas básicos.;0.0000;0.0000;3000.0000;3000.0000;24/11/2022 00:00:00;3000.0000;True;
166;91;28/12/2022 00:00:00;1;12Gb DDR3 Kingston HyperX (3 x 4Gb);Gigabyte GA-B85M-D3H-A;Noga Stormer cases negro;Intel Core i5-4590 3.30Ghz;HDD Western Digital Blue 1Tb;Lectograbadora CD/DVD;Fuente EVGA 500W;-;-;3;Se realizó una limpieza completa de interior y exterior. Se cambió la pasta térmica, se verificó el voltaje de la pila. Se realizó un formateo con backup. Se instaló Windows 10 pro x64 junto con los programas básicos.;0.0000;0.0000;5000.0000;5000.0000;31/12/2022 00:00:00;5000.0000;True;
167;65;3/1/2023 00:00:00;3;3Gb DDR3 (1 x 1Gb Genérica + 1 x 2Gb Samsung);HP;HP G42-265LA;Intel Core i3 M 350 2.27Ghz;HDD Seagate 300Gb;Lectograbadora CD/DVD;Batería;Cargador;-;3;Se realizó un formateo con backup. Se instaló Windows 10 pro x64 y programas básicos. Se realizó un cambio de pasta térmica y una limpieza interna y externa. El backup realizado se copió a otra Notebook del mismo cliente (Lenovo Ideapad S145 15IIL).;0.0000;0.0000;8000.0000;8000.0000;4/1/2023 00:00:00;8000.0000;True;
168;46;4/1/2023 00:00:00;1;8Gb DDR4 1266Mhz Kingston HyperX;Asus prime A320M-K;Genérico negro;AMD Ryzen 3 3200G 3.6Ghz con gráficos Radeon Vega ;SSD Kingston 240Gb;No tiene;Fuente GameMax VP-500 500W;-;-;3;Equipo ingresó sin dar video. Se realizó una limpieza completa y se cambió la pasta térmica. Equipo funciona correctamente tanto por VGA como por  HDMI.;0.0000;0.0000;4000.0000;4000.0000;5/1/2023 00:00:00;4000.0000;True;
169;38;6/1/2023 00:00:00;1;2Gb DDR2 SuperTalent (2 x 1Gb);Gigabyte GA-G31M-S2C;Sentey negro (Lubricentro 2);Intel Pentium Dual-Core E5200 2.5Ghz;SSD 120Gb Kingston + HDD Sata WD 300Gb;Lectograbadora CD/DVD;Fuente LNZ XS550-PS 550W;HDD IDE (sin funcionar);-;3;Se realizó un cambio de fuente por corto en la anterior (mismo modelo). Se realizó una reparación en el conector de los coolers de la tapa izquierda del gabinete.;7500.0000;0.0000;2000.0000;9500.0000;9/1/2023 00:00:00;2000.0000;True;
170;66;22/1/2023 00:00:00;1;16Gb DDR3 Kingston (2 x 8Gb);Asrock FM2A88M Pro3+;Sentey negro;AMD A10-7850K 3.7Ghz Con Radeon R7;SSD Kingston 240Gb + HDD WD Blue 1Tb;Lectograbadora CD/DVD;Fuente LNZ PX550-FS 550W;Se recibió sin tapa izquierda de gabinete;-;3;Se realizó una limpieza completa, cambio de pasta térmica y revisión de pila. Se realizó un formateo de ambos discos, se instaló Windows 10 pro x64 y programas básicos.;0.0000;0.0000;6000.0000;6000.0000;22/1/2023 00:00:00;6000.0000;True;
171;93;28/1/2023 00:00:00;11;-;-;DVR Dahua + 4 cámaras;-;-;-;-;-;-;3;Se realizó un cambio de fuentes. Equipo quedó funcionando con 1 fuente para DVR y 1 fuente para las 4 cámaras con un splitter 1x4.;2000.0000;0.0000;3000.0000;5000.0000;28/1/2023 00:00:00;3000.0000;True;
172;93;28/1/2023 00:00:00;3;4Gb DDR4 (1 x 4Gb);Acer;Acer Aspire 5 A515-54-36VC (Model. N18Q13);Intel i3-10110U 2.10Ghz;SSD PNY 240Gb;No tiene;Batería;Cargador;NXHMDAL00N141236647600;3;Se realizó una limpieza interna y externa. Se realizó un cambio de disco, se quito HDD WD 1Tb y se colocó un SSD PNY 240Gb.;7500.0000;0.0000;5000.0000;12500.0000;31/1/2023 00:00:00;5000.0000;True;
173;65;7/2/2023 00:00:00;3;6Gb DDR3;Asus;Asus X455L;Intel core i5-4210 2.4Ghz;HDD 1Tb / SSD 240Gb;No tiene;Batería C21N1401 (original);Cargador;E1N0WU161925033;3;Se realizó una limpieza interna y externa, se cambió la batería (alternativa) por una nueva original.;16500.0000;0.0000;3500.0000;20000.0000;11/2/2023 00:00:00;3500.0000;True;
174;65;7/2/2023 00:00:00;10;-;-;Sony PlayStation 4;-;-;-;-;-;02-27452463-2546918;3;Se realizó una limpieza interna y cambio de pasta térmica.;0.0000;5000.0000;2000.0000;7000.0000;11/2/2023 00:00:00;2000.0000;True;
175;15;23/2/2023 00:00:00;6;-;-;Epson stylus TX-135;-;-;-;Cable power 8;Sistema contínuo;NBHZ170860;3;Se realizó un reseteo de memoria eprom y un reacondicionamiento del sistema contínuo. Se recargaron las 4 tintas.;0.0000;8200.0000;2000.0000;10200.0000;13/3/2023 00:00:00;2000.0000;True;
176;95;25/3/2023 00:00:00;1;8Gb DDR4 2666Mhz Atech (1 x 8Gb);Asrock H470M-HVS LGA1200 DDR4;Naxido F300 blanco;Intel i3-10100 3.6Ghz LGA1200;SSD Colorful SL500 240Gb Sata3;No tiene;Fuente LNZ XS550-PS 550W;Adaptador 4 > 8 pines para Conector P4;-;1;Se realizó el ensamblado de las partes. Se instaló Windows 11 pro x64 y programas básicos.;125365.0000;0.0000;-1861.0000;123504.0000;25/3/2023 00:00:00;-1861.0000;True;
177;104;24/3/2023 00:00:00;3;-;-;Varios;-;-;-;-;-;-;3;Notebook de Aime: Instalación de Office y Zoom ($2000). Notebook para regalar: Formateo sin backup ($4000).;0.0000;0.0000;6000.0000;6000.0000;24/3/2023 00:00:00;6000.0000;True;
178;96;24/3/2023 00:00:00;1;-;-;Genérico;-;-;-;-;-;-;3;Se realizó backup de un disco HDD a un pendrive.;0.0000;0.0000;2000.0000;2000.0000;24/3/2023 00:00:00;2000.0000;True;
179;96;24/3/2023 00:00:00;3;-;Lenovo;Lenovo G40-30;-;-;Lectograbadora CD/DVD;Batería;Cargador;PF0CK7T1;3;Se realizó la instalación del paquete Office.;0.0000;0.0000;2000.0000;2000.0000;25/3/2023 00:00:00;2000.0000;True;
180;97;22/3/2023 00:00:00;1;2Gb DDR1 400Mhz Kingston (2 x 1Gb);Asrock FB800;Genérico negro;Intel Pentium 4;HDD Western Digital 80Gb;Lectora CD;Fuente LNZ XS550-PS 550W;-;-;3;Se realizó una limpieza completa, cambio de pasta térmica y se colocó una fuente nueva. Se chequeó pila (OK).;8728.0000;0.0000;5271.0000;13999.0000;27/3/2023 00:00:00;5271.0000;True;
181;95;25/3/2023 00:00:00;1;4Gb DDR3 Kingston 1333Mhz (1 x 4 Gb);Gigabyte GA-E2500N;Commodore negro;AMD E1-2500 APU 1.40Ghz (integrado);HDD WD 149Gb + SSD Gigabyte 240Gb;Lectograbadora CD/DVD;Fuente Biswal 450W;-;-;3;Se realizó una limpieza completa. Se realizó cambio de pasta térmica y chequeo de pila. Se formateó sin backup el HDD WD 149Gb. Se agregó un SSD Gigabyte 240Gb y se instaló Windows 10 pro x64 y programas básicos. Se realizó un alargue del cableado de los puertos USB frontales para que se pudieran conectar a la placa madre.;8300.0000;0.0000;7000.0000;15300.0000;30/3/2023 00:00:00;7000.0000;True;
182;90;17/4/2023 00:00:00;2;8Gb DDR4 SODIMM 2400Mhz (1 x 8Gb);Dell;Dell OptiPlex 7450;Intel core i5-7500 3.40Ghz;SSD Hynix 256Gb M.2;Lectograbadora CD/DVD;Fuente interna;-;79JKB02;3;Se realizó una limpieza interna y externa. Se realizó un formateo sin backup. Se instaló Windows 10 pro x64 y programas básicos.;0.0000;0.0000;7000.0000;7000.0000;20/4/2023 00:00:00;7000.0000;True;
183;98;20/4/2023 00:00:00;3;6Gb Kingston DDR3 667Mhz (1 x 2Gb y 1 x 4Gb);Bangho D02A;Bangho W240HU/W250HUQ;Intel Core i7-2620M 2.70Ghz;HDD Western Digital 466Gb;Lectograbadora CD/DVD;Batería (no retiene carga);Cargador;245511;3;Formateo sin backup (Windows 10 pro x64) y programas básicos. Limpieza interna y externa. Cambio de pasta térmica.;0.0000;0.0000;6000.0000;6000.0000;21/4/2023 00:00:00;6000.0000;True;
184;99;23/4/2023 00:00:00;1;4Gb DDR4 Hynix 2666Mhz (1 x 4Gb);Gigabyte N5105i H;Negro Sate;Intel Celeron N5105 Quad Core 2.0Ghz;SSD Colorful 240Gb Sata 3;No tiene;Fuente genérica 450W;-;-;1;Se realizó el armado de los componentes. Se instaló Windows 10 pro x64 y programas básicos.;62600.0000;0.0000;5000.0000;67600.0000;23/4/2023 00:00:00;5000.0000;True;
185;100;21/4/2023 00:00:00;3;4Gb DDR3 1600Mhz;Acer;Acer Aspire ES1-532;Intel Pentium N3710 1.60Ghz;SSD Adata 240Gb;No tiene;Batería;Cargador;NXGHAAL00163002D6B3400;3;Se realizó una limpieza interna y externa, cambio de pasta térmica, formateo con backup, instalación de Windows 10 pro x64 y programas básicos.;0.0000;0.0000;7000.0000;7000.0000;28/4/2023 00:00:00;7000.0000;True;
186;76;28/4/2023 00:00:00;3;8Gb DDR4 2400Mhz (1 x 8Gb);HP 83CA;HP Pavilion x360 15-br101la;Intel Core i5-8250U 1.60Ghz;SSD Kingston 480Gb Sata;No tiene;Batería interna;Cargador;8CG8066JR8;3;Se realizó la instalación de un nuevo SSD Kingston 480Gb Sata, backup de disco viejo, limpieza interna y externa, cambio de pasta térmica, se instaló Windows 10 pro x64 y programas básicos.;0.0000;0.0000;6000.0000;6000.0000;30/4/2023 00:00:00;6000.0000;True;
187;97;3/5/2023 00:00:00;1;2Gb DDR3 1333Mhz Kingston (2 x 1 Gb);Intel Desktop Board DH55TC;Commodore negro;Intel Core i3 530 2.93Ghz;SSD Kingston 240Gb + HDD Seagate 500Gb;Lectograbadora CD/DVD;Fuente Genérica 500W;-;-;3;Se realizó una limpieza completa, se cambió la pasta térmica, se chequeó la pila (OK). Se agregó un SSD Kingston 240Gb Sata. Se instaló windows 10 pro x64 y programas básicos. Se realizó un backup del disco viejo en el disco nuevo.;13860.0000;0.0000;6640.0000;20500.0000;5/5/2023 00:00:00;6640.0000;True;
188;101;5/5/2023 00:00:00;3;4Gb DDR4 2133Mhz (1 x 4Gb);Lenovo LNVNB 161216;Lenovo Ideapad 520-15IKB;Intel Core i3-7100U 2.40Ghz;SSD Patriot 240Gb Sata;Lectograbadora CD/DVD;Batería interna;Cargador;PF0TGZNG;3;Se realizó una limpieza interna y externa. Se realizó un cambio de pasta térmica. Se instaló un SSD Patriot 240Gb Sata y se quitó un HDD Seagate 1Tb. Se instaló Windows 10 pro x64 y programas básicos. Se realizó un backup.;21500.0000;0.0000;6000.0000;27500.0000;6/5/2023 00:00:00;6000.0000;True;
189;87;14/5/2023 00:00:00;1;16Gb (2 x 8Gb) aDATA XPG 3600Mhz DDR4;Asus Prime B550M-K AM4 DDR4;Sentey K20 Lite Gamer;AMD Ryzen 5 5600X 4.6Ghz;SSD aDATA XPG 512Gb M.2;No tiene;Fuente Redragon RGPS-600W;Placa de video Gigabyte GeForce GTX 1660 6Gb GDDR5;-;3;Se enderezaron 5 pines del microprocesador que estaban doblados. Se realizó un cambio de pasta térmica.;0.0000;0.0000;5000.0000;5000.0000;14/5/2023 00:00:00;5000.0000;True;
190;95;27/4/2023 00:00:00;6;-;-;Epson CX-7300;-;-;-;-;N° Orden R&M: 2023-2020479;K4HY022308;3;Se realizaron los siguientes trabajos: 1) Recuperación del cabezal de impresión. 2) Remanufacturación de la unidad de limpieza. 3) Remanufacturación del sistema de tracción de papel. 4) Mantenimiento general.;0.0000;13500.0000;1500.0000;15000.0000;17/5/2023 00:00:00;1500.0000;True;
191;102;16/5/2023 00:00:00;3;4Gb DDR3 1666Mhz Novatech (1 x 4Gb);Positivo BGH;Positivo BGH Serie E900;Intel Core i5-5200U 2.20Ghz;SSD Kingston 240Gb Sata;Lectograbadora CD/DVD;Batería (en mal estado);Cargador;375KNP2261;3;Se realizó un cambio de disco HDD Toshiba 500Gb por un SSD Kingston 240Gb. Se instaló Windows 10 pro x64 y programas básicos. Se realizó backup de disco viejo. Se realizó una limpieza interna y externa.;12250.0000;0.0000;5000.0000;17250.0000;17/5/2023 00:00:00;5000.0000;True;
192;103;17/6/2023 00:00:00;1;16Gb DDR4 2133Mhz (2 x 8Gb);Gigabyte AB350M-DS3H V2-CF AM4;Sentey FS10 negro;AMD Ryzen 5 1600 3.20Ghz;SSD HikVision 480Gb Sata + HDD Seagate 1Tb Sata;No tiene;Fuente Redragon RGPS-500W;Video AMD Radeon XFX RX 570 8Gb GDDR5;-;3;Le faltan tornillos a tapa derecha (se agregaron 2) y chapa trasera de Placa Madre. Limpieza completa, Instalación de SSD, Windows 10 pro y programas básicos.;16800.0000;0.0000;19000.0000;35800.0000;18/6/2023 00:00:00;19000.0000;True;
193;67;29/6/2023 00:00:00;1;8Gb DDR3 933Mhz (1 x 8Gb);Asus M5A97 R2.0;Sentey GS-6008;AMD FX-6300 3.50Ghz;SSD Kingston 120Gb Sata + HDD Seagate 466Gb Sata;Lectograbadora CD/DVD;Fuente Sentey BXP65-OR 650W;Video NVidia GeForce GTX 750 Ti 2Gb GDDR5;-;3;Se realizó una limpieza completa. Se cambió la pasta térmica del microprocesador y de la placa de video. Se verificó la pila (OK).;0.0000;0.0000;8000.0000;8000.0000;30/6/2023 00:00:00;8000.0000;True;
194;38;5/7/2023 00:00:00;1;4Gb DDR4 2666Mhz (1333Mhz);Asus Prime J4005I-C;Kelyx (Lubricentro 2);Intel Celeron J4005 2.00Ghz;SSD Kingston 120Gb + HDD WD Blue 466Gb;Lectograbadora CD/DVD;Fuente Kelyx genérica 500w;-;-;3;Se realizó el cambio de Placa Madre, Micro y RAM. Se instaló Windows 10 pro x64 y programas básicos con Backup. La Lectora de DVD quedó desconectada debido a que la nueva Placa Madre sólo trae 2 conectores Sata.;64500.0000;0.0000;10000.0000;74500.0000;6/7/2023 00:00:00;10000.0000;True;
195;38;6/7/2023 00:00:00;1;4Gb DDR4 2666Mhz (1333Mhz);Asus Prime J4005I-C;Sentey Negro (Lubricentro 1);Intel Celeron J4005 2.00Ghz;SSD Kingston 120Gb + HDD WD Blue 289Gb;Lectograbadora CD/DVD;Fuente LNZ 500W;-;-;3;Se realizó el cambio de Placa Madre, Micro y RAM. Se instaló Windows 10 pro x64 y programas básicos con Backup. La Lectora de DVD quedó desconectada debido a que la nueva Placa Madre sólo trae 2 conectores Sata.;64500.0000;0.0000;10000.0000;74500.0000;7/7/2023 00:00:00;10000.0000;True;
196;104;8/7/2023 00:00:00;11;-;-;Ezviz C6N Wifi x 4 uni;-;-;-;-;-;-;3;Se realizó la instalación de 4 cámaras Ezviz C6N.;91590.0000;0.0000;32200.0000;123790.0000;8/7/2023 00:00:00;32200.0000;True;
197;86;15/7/2023 00:00:00;11;-;-;1 Cámara Ezviz H8C;-;-;-;Fuente 12V;Micro SD 128Gb + Caja estanca + Jaula 20x20x20;-;2;Se instaló una cámara Ezviz H8C en el frente de la vereda, alimentada con cable syntenax directo al disyuntor principal. Se agregó a la cuenta ya existente de Ezviz.;38000.0000;0.0000;14000.0000;52000.0000;15/7/2023 00:00:00;14000.0000;True;
198;90;17/7/2023 00:00:00;1;4Gb DDR4 2666Mhz Corsair Value;Asus Prime A320M-K AM4;BRB Technology;AMD Ryze 3 3200G 3.6Ghz with Radeon Vega Graphics;SSD Crucial 500Gb y HDD WD blue 500Gb;No tiene;Fuente Cromax 600W;-;-;3;Se realizó un cambio de placa madre, microprocesador y RAM. Se instaló Windows 10 pro x64 y programas básicos. Se realizó una limpieza completa del equipo. Se realizó backup.;131400.0000;0.0000;10000.0000;141400.0000;22/7/2023 00:00:00;10000.0000;True;
199;76;24/7/2023 00:00:00;13;-;-;3 HDD distintos;-;-;-;-;-;-;3;Se realizó una recuperación de 1.5 Tb de datos de un disco externo con la partición en formato RAW. Los datos recuperados se guardaron en el mismo disco (luego de ser formateado) y en otros 2 discos adicionales.;0.0000;0.0000;8000.0000;8000.0000;24/7/2023 00:00:00;8000.0000;True;
200;15;24/7/2023 00:00:00;1;12Gb DDR4 (1 x 8Gb Avexir + 1 x 4Gb Adata);MSI H110M Pro-VH plus;eNova CM-8820 negro;Intel core i5-6500 3.20Ghz;SSD PNY 240Gb + HDD Seagate 1Tb;No tiene;Fuente eNova KC-DAA-500 500W;Placa de video Radeon RX550 4Gb DDR5;-;3;Cambio de pila CR2032;0.0000;0.0000;3000.0000;3000.0000;24/7/2023 00:00:00;3000.0000;True;
201;71;14/8/2023 00:00:00;3;4Gb DDR3;Dell A04;Dell Inspiron 15 3541;AMD APU A6-6310 Radeon R4 1.80Ghz;SSD 1Tb PNY;Lectograbadora CD/DVD;Batería;Cargador;38330681510;3;Se realizó un cambio de pila CR2032, limpieza interna y externa y cambio de pasta térmica.;0.0000;0.0000;4000.0000;4000.0000;15/8/2023 00:00:00;4000.0000;True;
202;105;16/8/2023 00:00:00;1;4Gb DDR4 2666Mhz Corsair Value Select;Asus prime A320m-k AM4 DDR4;Super Power negro;AMD Ryzen 3 3200G 3.6Ghz con gráficos Radeon Vega;SSD 250Gb PNY + HDD WD Blue 320Gb;Lectograbadora CD/DVD;Fuente LNZ 550W PX550-FS;-;-;1;Se realizó el armado de los componentes nuevos en el gabinete anterior. Se instaló Windows 10 pro x64 y programas básicos. Se realizó backup. Se devuelven los componentes viejos.;177314.0000;0.0000;9186.0000;186500.0000;16/8/2023 00:00:00;9186.0000;True;
203;106;20/8/2023 00:00:00;11;-;-;EZVIZ H8C (2MP) x 2 uni;-;-;-;Fuente 12V incluida x 2 uni;-;-;2;Se realizó la instalación de 2 cámaras de seguridad en casa de sus papás (Entre Ríos 1605, esquina Dorrego).;108760.0000;0.0000;31240.0000;140000.0000;20/8/2023 00:00:00;31240.0000;True;
204;34;23/8/2023 00:00:00;3;4Gb DDR3 1600Mhz;-;Bangho Max G5 i1;Intel Celeron N3350 1.10Ghz;SSD Kingston 240Gb Sata;-;Batería;Cargador;NKN250PU007G00288;3;Se realizó un cambio de pila CR2032 (con cable) y limpieza interna.;1500.0000;0.0000;1000.0000;2500.0000;23/8/2023 00:00:00;1000.0000;True;
205;34;31/8/2023 00:00:00;2;4Gb DDR3 1333Mhz;Bangho;Bangho E2120;Intel Pentium G3250 3.20Ghz c/ gráficos integrados;HDD Toshiba 1Tb;Lectograbadora CD/DVD;Fuente externa;-;-;3;Se agregó un SSD HikVision 480Gb y se quitó un HDD Toshiba 1Tb. Se instaló Windows 10 pro x64 y programas básicos. Se realizó Backup. Se realizó limpieza interna y externa, cambio de pasta térmica y chequeo de pila CR2032 con conector (OK);0.0000;0.0000;8000.0000;8000.0000;31/8/2023 00:00:00;8000.0000;True;
206;85;22/8/2022 00:00:00;14;-;-;DVR Dahua DH-HCVR4108HS;-;HDD WD 1Tb Purple;-;Fuente 12V 2A;-;1F014D4PAPX74XT;3;Se realizó un cambio de pila.;0.0000;0.0000;1500.0000;1500.0000;22/8/2022 00:00:00;1500.0000;True;
207;85;29/8/2023 00:00:00;14;-;-;DVR Dahua DH-HCVR4108HS;-;HDD WD 1Tb Purple;-;Fuente 12V 2A;-;1F014D4PAPX74XT;3;Se realizó un cambio de pila.;0.0000;0.0000;3000.0000;3000.0000;4/9/2023 00:00:00;3000.0000;True;
208;67;3/9/2023 00:00:00;1;8Gb DDR3 933Mhz (1 x 8Gb);Asus M5A97 R2.0;Sentey GS-6008;AMD FX-6300 3.50Ghz;SSD Kingston 120Gb Sata + HDD Seagate 466Gb Sata;Lectograbadora CD/DVD;Fuente Sentey BXP65-OR 650W;Video NVidia GeForce GTX 750 Ti 2Gb GDDR5;-;3;Se realizó una limpieza solo con compresor, sin desarmar ningún componente. Se cambió la pasta térmica del microprocesador. Se verificó la pila (OK).;0.0000;0.0000;5000.0000;5000.0000;3/9/2023 00:00:00;5000.0000;True;
209;85;16/9/2023 00:00:00;11;-;-;Ezviz H8C Wifi 1080p con PTZ y Audio 2 vías;-;-;-;Fuente 12V incluida;Caja estanca blanca, cableado 6 mts;-;2;Se realizó la instalación de la cámara en el frente del garage. Se creó la cuenta de Ezviz y se configuró la vista remota.;51578.0000;0.0000;14447.0000;66025.0000;16/9/2023 00:00:00;14447.0000;True;
210;38;18/11/2023 00:00:00;11;-;-;Cámara Ezviz H8C 1080p PTZ con audio 2 vías;-;-;-;Fuente incluida 12V;-;-;2;Se realizó la instalación de una cámara sobre calle Carlos Gardel. Adicionalmente se protegió con jaula 20x20x20 cm. Se realizó el cableado a un tomacorriente alimentado desde el lubricentro, ubicado en el garage contigüo. Se agregó a la cuenta preexistente para su visualización. No se agregó tarjeta de memoria.;20700.0000;0.0000;10000.0000;30700.0000;18/11/2023 00:00:00;10000.0000;True;
211;76;11/12/2023 00:00:00;3;8Gb DDR4 2400Mhz (1 x 8Gb);HP 83CA;HP Pavilion x360 15-br101la;Intel Core i5-8250U 1.60Ghz;SSD Kingston 240Gb Sata;No tiene;Batería interna;Cargador;8CG8066JR8;3;Se recibió el equipo con el vidrio táctil bastante rajado y con las sujeciones de la bisagra izquierda, rotas. Se repararon las sujeciones y se desmontó el vidrio táctil del marco plástico. Se realizó una limpieza interna y cambio de pasta térmica. La computadora se devuelve funcionando perfectamente sin vidrio táctil (previamente acordado con cliente).;0.0000;0.0000;16000.0000;16000.0000;14/12/2023 00:00:00;16000.0000;True;
212;107;3/12/2023 00:00:00;3;8Gb DDR4 2133Mhz (1 x 8Gb);Bangho Max G5;Bangho Max G5 I5 F;Intel Core i5-7200U 2.50Ghz;SSD Verbatim 512Gb Sata;No tiene;Batería;-;NKN250BU0007D00449;3;Se realizó la instalación de un disco SSD Verbatim 512Gb. Se realizó limpieza interna y externa. Disco HDD viejo no funciona más. Se instaló Windows 10 pro x64 y programas básicos.;0.0000;0.0000;10000.0000;10000.0000;16/12/2023 00:00:00;10000.0000;True;
213;108;8/12/2023 00:00:00;1;4Gb Kingston DDR3 1600Mhz (1 x 4Gb);Gigabyte GA-B85M-D3H-A;Compucase negro;Intel Core i3-4170 3.70Ghz;HDD HGST 250Gb 5400Rpm;Lectograbadora CD/DVD;Fuente Compucase genérica 500W;-;-;3;Equipo ingresó sin tapa izquierda de gabinete y encendiendo pero sin dar video. Se realizó una limpieza completa interna y externa y se descubrieron pines doblados del zócalo de la placa madre que traía (Gigabyte GA.H81M.Gaming 3). Se realizó un cambio de placa madre por una Gigabyte GA.B85M.D3H.A incluyendo la colocación de pasta térmica nueva. Se realizó un ordenamiento de cableado. Se sospecha que el disco HDD fue extraído de otra compu (de marca Bangho) y se colocó en esta sin formatearlo.;110000.0000;0.0000;15000.0000;125000.0000;21/12/2023 00:00:00;15000.0000;True;
214;65;16/1/2024 00:00:00;3;20Gb 2667Mhz DDR4 (1 x 16Gb + 1 x 4Gb);Lenovo;Lenovo Ideapad S145;Intel Core i7-1065G7 1.30Mhz;SSD 480Gb;No tiene;Batería;Cargador;PF2STA00;3;Se realizó backup y la instalación de Windows 11 pro x64 con licencia original y programas básicos. Se realizó una limpieza completa y cambio de pasta térmica.;15500.0000;0.0000;10000.0000;25500.0000;18/1/2024 00:00:00;10000.0000;True;
215;110;16/1/2024 00:00:00;3;4Gb DDR3 1600Mhz (1 x 4Gb);Asus;Asus X541N;Intel N4200 1.10Ghz;SSD HikVision C100 240Gb;Lectograbadora CD/DVD;Batería;Cargador;H6N0GR02U37424C;3;Se realizó la instalación de un SSD HikVision C100 240Gb, backup de datos y la instalación de Windows 10 pro x64 con programas básicos. Se realizó limpieza completa y cambio de pasta térmica. Se entrega aparte el disco viejo HDD Samsung 250Gb.;25809.0000;0.0000;14191.0000;40000.0000;20/1/2024 00:00:00;14191.0000;True;
216;97;8/2/2024 00:00:00;3;16Gb DDR4 2133Mhz (2 x 8Gb);Dell;Dell Latitude 7480;Intel Core i5-7300U 2.60Ghz;SSD Liteon M.2 256Gb;No tiene;Batería (en mal estado);Cargador;24158691254;3;Se realizó una limpieza completa, cambio de pasta térmica, cambio de pila y formateo sin backup. Se instaló Windows 10 pro x64 y programas básicos.;0.0000;0.0000;10000.0000;10000.0000;17/2/2024 00:00:00;10000.0000;True;
217;97;8/2/2024 00:00:00;3;8Gb DDR4 2133Mhz (2 x 4Gb);Dell;Dell Latitude E7470;Intel Core i5-6300U 2.40Ghz;SSD HikVision 256Gb M.2;No tiene;Batería (se quito, hinchada);Cargador;2FXPMC2;3;Se realizó una limpieza completa, cambio de pasta térmica y cambio de pila CR2032 con cables. Se intaló un nuevo SSD HikVision 256Gb M.2, Windows 10 pro x64 y programas básicos.;0.0000;0.0000;10000.0000;10000.0000;17/2/2024 00:00:00;10000.0000;True;
218;111;26/2/2024 00:00:00;3;4Gb DDR3 1600Mhz;Toshiba;Toshiba Satellite L845;Intel Core i3-3110M 2.40Ghz;SSD Adata SU630 240Gb;Lectograbadora CD/DVD;Batería;Cargador;BE012880D;3;Se realizó una limpieza completa, cambio de pila CR2032 (con cable), cambio de pasta térmica. Se intaló un SSD Adata SU630 240Gb y se quitó el disco viejo HDD 630Gb. Se instaló Windows 10 pro x64 y programas básicos.;30900.0000;0.0000;12000.0000;42900.0000;29/2/2024 00:00:00;12000.0000;True;
219;33;29/2/2024 00:00:00;1;4Gb DDR4 2133Mhz Corsair Vengeance;MSI A320M-A Pro Max;Mustiff negro/plateado;AMD A8-9600 3.10Ghz con Radeon R7;SSD Kingston 240Gb + HDD WD Green 1Tb (x 2 uni);Lectograbadora CD/DVD;Fuente Thermaltake LitePower 550W;Video GeForce GTS 450 1Gb DDR3;-;3;Se realizó una limpieza completa, cambio de pasta térmica, limpieza de software y se agregó un disco HDD WD Green 1Tb en el puerto SATA libre. (Falta tapa izquierda de gabinete).;0.0000;0.0000;10000.0000;10000.0000;1/3/2024 00:00:00;10000.0000;True;
220;81;29/2/2024 00:00:00;3;-;-;Notebook Bangho y Netbook Toshiba;-;-;-;-;-;-;3;Se realizó la activación de Windows 10 pro x64 y una limpieza de software, en la Notebook y Office 2016 en ambas.;0.0000;0.0000;5000.0000;5000.0000;29/2/2024 00:00:00;5000.0000;True;
